textId,label_type,start_pos,end_pos
501,疾病和诊断,431,438
501,解剖部位,439,441
501,疾病和诊断,445,451
501,解剖部位,452,453
501,疾病和诊断,452,459
501,药物,462,463
501,药物,463,466
501,药物,482,486
501,解剖部位,567,568
502,疾病和诊断,36,41
502,影像检查,44,48
502,解剖部位,49,51
502,解剖部位,71,73
502,疾病和诊断,83,84
502,解剖部位,83,85
502,解剖部位,92,94
502,疾病和诊断,93,96
502,疾病和诊断,113,124
502,疾病和诊断,124,128
502,手术,144,175
502,解剖部位,200,201
502,药物,217,219
502,解剖部位,221,223
502,疾病和诊断,233,242
502,疾病和诊断,243,250
502,解剖部位,251,257
502,疾病和诊断,293,298
502,疾病和诊断,304,306
502,疾病和诊断,307,312
502,影像检查,366,370
502,解剖部位,371,373
502,疾病和诊断,372,378
502,疾病和诊断,384,388
502,疾病和诊断,418,421
502,手术,445,451
502,疾病和诊断,470,475
502,手术,552,557
502,手术,557,562
502,手术,563,565
502,解剖部位,577,580
502,解剖部位,622,623
503,疾病和诊断,17,19
503,疾病和诊断,30,39
503,疾病和诊断,43,49
503,手术,57,59
503,手术,77,93
503,解剖部位,142,145
503,解剖部位,162,165
503,疾病和诊断,164,167
503,解剖部位,186,187
503,解剖部位,189,190
503,解剖部位,203,204
503,解剖部位,206,207
503,解剖部位,243,246
503,解剖部位,400,401
504,疾病和诊断,15,20
504,解剖部位,43,45
504,解剖部位,60,61
504,影像检查,105,111
504,解剖部位,113,114
504,疾病和诊断,113,115
504,疾病和诊断,123,128
504,影像检查,130,134
504,解剖部位,139,141
504,解剖部位,151,153
504,解剖部位,164,166
504,疾病和诊断,165,168
504,解剖部位,177,182
504,解剖部位,187,189
504,解剖部位,201,202
504,疾病和诊断,206,212
504,疾病和诊断,215,225
504,解剖部位,228,232
504,影像检查,242,245
504,解剖部位,252,254
504,疾病和诊断,345,350
504,解剖部位,358,360
504,药物,378,381
504,药物,382,385
504,解剖部位,400,401
504,疾病和诊断,419,423
504,疾病和诊断,424,430
505,手术,16,20
505,手术,25,30
505,疾病和诊断,58,65
505,疾病和诊断,67,71
505,药物,118,119
505,药物,119,121
505,药物,122,125
505,解剖部位,169,170
505,解剖部位,171,172
506,手术,10,20
506,疾病和诊断,25,30
506,解剖部位,33,34
506,疾病和诊断,60,69
506,影像检查,143,150
506,影像检查,195,198
506,解剖部位,198,201
506,解剖部位,212,215
506,药物,239,242
506,实验室检验,288,290
506,解剖部位,301,302
506,影像检查,306,313
506,解剖部位,314,317
506,影像检查,351,354
506,解剖部位,355,358
506,疾病和诊断,404,409
506,疾病和诊断,428,437
506,影像检查,481,487
506,药物,546,549
506,药物,564,566
506,解剖部位,670,671
506,解剖部位,675,676
506,解剖部位,678,681
506,疾病和诊断,689,698
507,解剖部位,22,26
507,疾病和诊断,25,31
507,解剖部位,33,35
507,疾病和诊断,70,80
507,解剖部位,89,92
507,疾病和诊断,95,100
507,疾病和诊断,121,125
507,疾病和诊断,132,134
507,疾病和诊断,145,158
507,影像检查,171,175
507,解剖部位,176,178
507,解剖部位,178,180
507,解剖部位,180,182
507,解剖部位,216,218
507,解剖部位,220,222
507,解剖部位,252,257
507,解剖部位,272,273
507,疾病和诊断,272,276
507,解剖部位,276,277
507,疾病和诊断,276,280
508,疾病和诊断,4,8
508,疾病和诊断,35,42
508,手术,45,65
508,解剖部位,75,78
508,疾病和诊断,150,155
508,解剖部位,172,175
508,疾病和诊断,177,186
508,解剖部位,187,194
508,疾病和诊断,204,214
509,疾病和诊断,16,21
509,手术,46,52
509,影像检查,100,104
509,疾病和诊断,105,113
509,解剖部位,115,118
509,解剖部位,127,134
509,手术,152,155
509,解剖部位,184,185
509,影像检查,218,221
509,疾病和诊断,223,234
509,疾病和诊断,241,246
509,解剖部位,246,248
509,解剖部位,268,275
509,解剖部位,284,285
509,手术,298,304
509,解剖部位,312,313
509,解剖部位,314,315
510,手术,12,20
510,疾病和诊断,28,37
510,疾病和诊断,41,46
510,解剖部位,60,62
510,解剖部位,121,122
510,疾病和诊断,121,123
510,解剖部位,122,124
510,疾病和诊断,123,125
510,手术,142,146
510,手术,146,150
510,疾病和诊断,149,156
510,影像检查,162,168
510,解剖部位,167,169
510,解剖部位,169,171
510,解剖部位,172,175
510,解剖部位,176,178
510,影像检查,227,233
510,解剖部位,232,234
510,解剖部位,270,272
510,解剖部位,277,279
510,疾病和诊断,282,286
511,解剖部位,9,10
511,手术,34,52
511,解剖部位,62,65
511,解剖部位,69,72
511,解剖部位,77,79
511,解剖部位,82,83
511,解剖部位,96,98
511,解剖部位,101,105
511,解剖部位,107,108
511,解剖部位,117,120
511,解剖部位,124,127
511,解剖部位,129,131
511,疾病和诊断,136,143
511,解剖部位,145,150
511,解剖部位,151,153
511,解剖部位,156,159
511,疾病和诊断,158,162
511,解剖部位,184,188
511,解剖部位,203,204
511,疾病和诊断,245,248
511,疾病和诊断,249,284
511,疾病和诊断,286,294
511,疾病和诊断,296,301
511,疾病和诊断,318,357
511,药物,373,375
511,解剖部位,434,435
511,解剖部位,436,437
511,解剖部位,446,447
511,解剖部位,448,449
511,疾病和诊断,473,477
512,影像检查,24,27
512,解剖部位,28,30
512,手术,52,57
512,解剖部位,64,67
512,解剖部位,69,71
512,手术,77,88
512,疾病和诊断,103,109
512,解剖部位,203,204
512,解剖部位,245,246
512,解剖部位,293,294
513,手术,14,21
513,解剖部位,45,46
513,疾病和诊断,52,57
513,影像检查,73,77
513,解剖部位,80,81
513,解剖部位,114,116
513,解剖部位,119,122
513,解剖部位,123,127
513,解剖部位,131,134
513,疾病和诊断,133,141
513,药物,161,163
513,药物,170,172
514,解剖部位,67,69
514,疾病和诊断,87,89
514,影像检查,91,95
514,解剖部位,96,98
514,疾病和诊断,97,101
514,解剖部位,102,106
514,解剖部位,128,132
514,手术,144,154
514,疾病和诊断,163,182
514,疾病和诊断,194,201
514,手术,224,259
514,疾病和诊断,278,293
514,解剖部位,298,301
514,疾病和诊断,318,322
514,解剖部位,328,330
514,解剖部位,347,351
514,解剖部位,352,357
514,解剖部位,420,423
514,解剖部位,576,577
515,解剖部位,28,30
515,疾病和诊断,38,45
515,疾病和诊断,67,72
515,解剖部位,166,167
515,疾病和诊断,166,169
515,解剖部位,169,172
515,疾病和诊断,171,174
515,解剖部位,173,175
515,疾病和诊断,174,179
515,解剖部位,180,184
515,疾病和诊断,183,185
515,解剖部位,185,189
515,疾病和诊断,188,197
515,疾病和诊断,199,200
515,解剖部位,199,201
515,疾病和诊断,209,214
515,疾病和诊断,217,221
515,药物,297,301
515,实验室检验,307,310
515,影像检查,390,394
516,疾病和诊断,7,9
516,手术,17,25
516,解剖部位,74,76
516,影像检查,98,104
516,手术,108,111
516,疾病和诊断,110,114
516,解剖部位,145,151
516,解剖部位,152,156
516,解剖部位,168,172
516,解剖部位,173,176
516,解剖部位,218,219
516,解剖部位,226,228
516,疾病和诊断,236,244
516,药物,260,262
516,药物,262,264
516,药物,274,279
516,药物,280,282
516,解剖部位,314,315
516,解剖部位,317,318
516,疾病和诊断,346,354
517,解剖部位,3,4
517,影像检查,12,16
517,疾病和诊断,24,33
517,疾病和诊断,40,45
517,解剖部位,50,52
517,解剖部位,52,54
517,解剖部位,58,62
517,手术,83,98
517,解剖部位,107,110
517,解剖部位,115,117
517,解剖部位,131,135
517,疾病和诊断,140,151
517,解剖部位,156,159
517,疾病和诊断,158,167
517,解剖部位,181,182
517,解剖部位,185,186
517,影像检查,257,262
518,疾病和诊断,1,8
518,手术,18,21
518,影像检查,75,78
518,解剖部位,78,82
518,解剖部位,82,86
518,解剖部位,90,91
518,疾病和诊断,96,99
518,解剖部位,100,102
518,解剖部位,102,104
518,影像检查,121,126
518,疾病和诊断,128,136
518,解剖部位,158,160
518,解剖部位,167,169
518,解剖部位,176,180
518,解剖部位,181,182
518,解剖部位,182,184
518,解剖部位,191,193
518,解剖部位,193,195
518,解剖部位,212,218
518,解剖部位,222,225
518,解剖部位,227,230
519,疾病和诊断,24,27
519,疾病和诊断,42,58
519,疾病和诊断,68,73
519,影像检查,86,90
519,解剖部位,93,97
519,疾病和诊断,103,106
519,解剖部位,109,110
519,解剖部位,114,121
519,解剖部位,255,256
519,解剖部位,263,264
519,疾病和诊断,294,299
519,解剖部位,400,406
519,解剖部位,429,435
519,解剖部位,445,450
519,解剖部位,462,463
519,解剖部位,562,564
519,疾病和诊断,563,565
519,解剖部位,567,568
519,解剖部位,592,593
520,疾病和诊断,5,11
520,手术,27,37
520,手术,41,59
520,解剖部位,228,232
520,解剖部位,238,243
520,解剖部位,244,253
520,解剖部位,253,255
520,解剖部位,280,283
520,疾病和诊断,288,289
520,解剖部位,288,292
520,疾病和诊断,291,298
520,解剖部位,316,319
520,解剖部位,329,331
520,疾病和诊断,368,371
520,解剖部位,377,378
520,药物,385,388
520,药物,402,404
520,药物,421,424
520,影像检查,441,445
520,手术,444,446
520,手术,447,451
520,影像检查,485,490
520,解剖部位,505,506
520,解剖部位,515,517
520,解剖部位,518,524
520,影像检查,537,541
520,解剖部位,542,546
521,解剖部位,7,8
521,疾病和诊断,7,9
521,疾病和诊断,38,42
521,解剖部位,58,60
521,手术,81,104
521,疾病和诊断,122,124
521,疾病和诊断,129,136
521,疾病和诊断,140,144
521,解剖部位,147,149
521,解剖部位,156,160
521,解剖部位,178,180
521,解剖部位,183,190
521,疾病和诊断,198,199
521,疾病和诊断,208,215
521,影像检查,292,295
521,疾病和诊断,305,310
521,解剖部位,315,317
521,解剖部位,331,340
521,疾病和诊断,354,363
521,解剖部位,415,416
521,解剖部位,425,428
521,影像检查,438,441
521,手术,440,446
521,解剖部位,445,447
521,手术,446,448
521,解剖部位,447,449
521,影像检查,466,469
521,解剖部位,481,482
521,疾病和诊断,481,484
521,解剖部位,488,490
521,解剖部位,498,507
521,解剖部位,523,528
521,解剖部位,538,541
521,疾病和诊断,558,565
521,疾病和诊断,575,580
521,解剖部位,603,604
521,疾病和诊断,603,606
522,解剖部位,36,40
522,解剖部位,41,43
522,解剖部位,53,55
522,解剖部位,57,62
522,手术,87,96
522,解剖部位,109,111
522,疾病和诊断,117,124
522,解剖部位,128,129
522,解剖部位,160,162
522,疾病和诊断,167,175
523,疾病和诊断,11,24
523,手术,124,140
523,疾病和诊断,156,169
523,影像检查,259,265
523,手术,321,341
523,疾病和诊断,353,361
523,影像检查,421,428
523,疾病和诊断,432,440
523,疾病和诊断,451,479
523,手术,478,482
523,疾病和诊断,481,487
523,解剖部位,500,507
523,疾病和诊断,518,522
523,解剖部位,526,528
523,疾病和诊断,554,559
523,解剖部位,561,564
523,疾病和诊断,563,568
523,疾病和诊断,575,583
523,影像检查,622,625
524,疾病和诊断,28,31
524,手术,57,62
524,疾病和诊断,71,79
524,解剖部位,83,84
524,影像检查,164,168
524,解剖部位,169,174
524,疾病和诊断,185,187
524,解剖部位,194,196
524,解剖部位,199,200
524,解剖部位,205,209
524,解剖部位,227,231
524,疾病和诊断,250,255
524,疾病和诊断,257,264
524,疾病和诊断,273,284
524,解剖部位,395,397
524,解剖部位,474,475
524,解剖部位,477,478
525,解剖部位,17,18
525,解剖部位,36,37
525,解剖部位,47,48
525,影像检查,64,68
525,解剖部位,83,84
525,解剖部位,89,90
525,解剖部位,118,119
525,疾病和诊断,187,190
525,疾病和诊断,197,200
525,疾病和诊断,201,205
525,手术,233,242
525,手术,242,244
525,手术,244,251
526,手术,14,26
526,疾病和诊断,38,55
526,解剖部位,58,60
526,解剖部位,66,71
526,解剖部位,72,75
526,疾病和诊断,86,92
526,解剖部位,93,99
526,解剖部位,106,112
526,解剖部位,119,121
526,疾病和诊断,126,131
526,解剖部位,134,136
526,解剖部位,149,151
526,解剖部位,152,154
526,解剖部位,221,223
526,解剖部位,253,254
526,解剖部位,256,257
526,解剖部位,269,271
527,疾病和诊断,175,183
527,手术,202,214
527,解剖部位,221,224
527,解剖部位,243,247
527,疾病和诊断,254,276
527,疾病和诊断,290,302
527,影像检查,353,358
527,手术,374,376
527,手术,376,382
527,解剖部位,383,385
527,影像检查,389,392
527,疾病和诊断,399,405
527,解剖部位,406,407
527,疾病和诊断,406,409
527,解剖部位,408,410
527,疾病和诊断,409,412
527,解剖部位,432,434
527,解剖部位,439,443
527,解剖部位,450,454
527,解剖部位,471,474
527,解剖部位,500,503
527,解剖部位,504,509
527,药物,590,593
528,疾病和诊断,32,35
528,手术,62,74
528,解剖部位,84,85
528,解剖部位,91,95
528,解剖部位,98,100
528,解剖部位,106,112
528,疾病和诊断,126,130
528,疾病和诊断,175,181
528,解剖部位,191,192
528,药物,305,309
528,药物,319,323
528,解剖部位,375,376
528,解剖部位,378,379
528,解剖部位,381,382
528,解剖部位,384,385
528,解剖部位,387,389
529,解剖部位,13,15
529,疾病和诊断,60,62
529,解剖部位,63,65
529,影像检查,74,80
529,疾病和诊断,81,83
529,疾病和诊断,87,88
529,解剖部位,87,89
529,疾病和诊断,88,91
529,影像检查,118,122
529,疾病和诊断,123,125
529,解剖部位,127,129
529,疾病和诊断,158,170
529,手术,182,189
529,解剖部位,227,233
529,解剖部位,234,240
529,手术,246,258
529,疾病和诊断,284,287
529,疾病和诊断,291,304
529,解剖部位,321,322
529,解剖部位,448,449
530,疾病和诊断,10,12
530,手术,11,15
530,疾病和诊断,20,30
530,解剖部位,62,64
530,影像检查,125,129
530,解剖部位,142,144
530,疾病和诊断,155,156
530,疾病和诊断,156,159
530,影像检查,165,168
530,解剖部位,169,176
530,解剖部位,199,201
530,解剖部位,244,245
530,疾病和诊断,244,246
530,解剖部位,247,248
530,手术,247,250
530,影像检查,249,258
530,疾病和诊断,311,320
530,疾病和诊断,321,324
531,手术,7,15
531,疾病和诊断,19,24
531,影像检查,47,50
531,疾病和诊断,51,56
531,手术,62,67
531,药物,92,94
531,药物,98,100
531,药物,103,105
531,药物,148,150
531,药物,281,283
531,解剖部位,352,353
531,解剖部位,354,355
532,手术,10,17
532,解剖部位,27,29
532,疾病和诊断,36,42
532,疾病和诊断,45,49
532,影像检查,229,233
532,解剖部位,233,238
532,解剖部位,323,324
532,解剖部位,327,329
532,解剖部位,335,337
532,解剖部位,343,345
532,解剖部位,350,356
532,解剖部位,358,364
532,解剖部位,364,366
532,解剖部位,370,373
533,解剖部位,47,48
533,解剖部位,69,70
533,解剖部位,72,76
533,疾病和诊断,94,96
533,影像检查,120,125
533,解剖部位,124,126
533,手术,158,163
533,疾病和诊断,179,188
533,疾病和诊断,197,206
533,解剖部位,399,401
534,手术,14,23
534,解剖部位,33,34
534,疾病和诊断,79,95
534,解剖部位,117,118
534,解剖部位,121,122
534,解剖部位,129,130
534,疾病和诊断,129,139
534,疾病和诊断,152,159
534,疾病和诊断,215,220
534,解剖部位,228,230
534,解剖部位,323,324
534,疾病和诊断,323,329
534,影像检查,385,391
534,解剖部位,393,395
534,疾病和诊断,394,401
534,疾病和诊断,403,410
534,解剖部位,413,415
534,实验室检验,522,524
534,影像检查,523,525
534,疾病和诊断,588,589
535,解剖部位,14,17
535,疾病和诊断,16,18
535,解剖部位,39,40
535,解剖部位,60,62
535,解剖部位,83,84
535,解剖部位,87,88
535,解剖部位,89,90
535,解剖部位,105,106
535,解剖部位,107,108
535,解剖部位,136,137
535,解剖部位,164,166
535,疾病和诊断,168,169
535,解剖部位,168,170
535,实验室检验,169,173
535,药物,183,185
535,实验室检验,185,188
535,药物,213,217
535,实验室检验,229,234
535,实验室检验,248,251
535,实验室检验,264,269
535,影像检查,280,284
535,解剖部位,287,289
535,疾病和诊断,298,304
535,解剖部位,307,308
535,解剖部位,313,315
535,解剖部位,316,317
535,解剖部位,318,319
535,疾病和诊断,331,341
535,疾病和诊断,344,352
535,疾病和诊断,355,364
535,药物,392,395
535,解剖部位,396,397
535,药物,399,401
535,解剖部位,402,404
535,疾病和诊断,429,434
535,疾病和诊断,435,437
536,解剖部位,9,11
536,解剖部位,20,21
536,疾病和诊断,20,24
536,疾病和诊断,46,51
536,解剖部位,64,66
536,解剖部位,76,77
536,疾病和诊断,76,79
536,解剖部位,93,95
536,解剖部位,105,106
536,手术,131,143
536,手术,143,156
536,手术,157,168
536,解剖部位,183,184
536,解剖部位,211,212
536,手术,211,214
536,手术,220,231
536,解剖部位,237,238
536,解剖部位,248,249
536,手术,248,251
536,解剖部位,259,261
536,手术,270,275
536,疾病和诊断,286,289
536,解剖部位,303,304
536,手术,311,316
536,解剖部位,318,319
536,手术,318,320
536,解剖部位,334,336
536,解剖部位,361,363
536,疾病和诊断,386,390
537,疾病和诊断,31,34
537,手术,51,53
537,疾病和诊断,63,68
537,解剖部位,152,155
537,影像检查,178,181
537,解剖部位,182,185
537,影像检查,206,209
537,解剖部位,210,211
537,疾病和诊断,210,215
537,解剖部位,230,232
537,实验室检验,234,236
537,解剖部位,252,253
537,解剖部位,256,257
537,实验室检验,256,258
537,药物,257,259
537,解剖部位,260,262
537,疾病和诊断,261,264
537,影像检查,282,287
537,解剖部位,287,291
537,手术,309,315
537,解剖部位,322,323
537,解剖部位,330,331
537,实验室检验,330,332
537,药物,331,333
537,解剖部位,334,336
537,实验室检验,411,414
537,实验室检验,415,418
537,疾病和诊断,468,472
537,解剖部位,539,541
537,药物,549,552
538,手术,20,27
538,疾病和诊断,38,47
538,解剖部位,98,104
538,疾病和诊断,111,114
538,影像检查,121,124
538,解剖部位,130,131
538,疾病和诊断,130,133
538,解剖部位,132,134
538,疾病和诊断,133,141
538,疾病和诊断,146,151
538,手术,168,181
538,疾病和诊断,204,220
538,药物,227,229
538,疾病和诊断,239,244
538,影像检查,294,295
538,影像检查,295,297
538,疾病和诊断,299,307
538,解剖部位,321,325
538,解剖部位,326,331
538,解剖部位,332,336
538,疾病和诊断,344,348
538,疾病和诊断,352,355
538,解剖部位,448,449
538,疾病和诊断,448,451
538,解剖部位,452,454
538,手术,453,455
538,解剖部位,454,456
538,手术,455,457
538,解剖部位,457,460
538,手术,459,461
538,解剖部位,460,462
538,疾病和诊断,461,464
538,解剖部位,463,465
538,手术,464,466
538,解剖部位,465,467
538,影像检查,468,471
538,解剖部位,490,492
538,解剖部位,550,551
538,解剖部位,553,554
538,解剖部位,563,564
538,解剖部位,566,567
539,解剖部位,7,9
539,疾病和诊断,16,18
539,手术,33,37
539,疾病和诊断,50,69
539,解剖部位,84,85
539,解剖部位,214,215
539,解剖部位,219,223
540,疾病和诊断,15,19
540,解剖部位,22,23
540,解剖部位,28,30
540,解剖部位,37,39
540,疾病和诊断,70,73
540,疾病和诊断,74,77
540,解剖部位,149,150
540,疾病和诊断,149,151
540,解剖部位,151,152
540,疾病和诊断,151,153
540,解剖部位,156,159
540,解剖部位,184,185
540,解剖部位,292,295
540,解剖部位,305,306
540,药物,332,334
540,药物,372,374
540,解剖部位,429,431
540,解剖部位,436,437
540,实验室检验,450,453
540,影像检查,478,483
540,解剖部位,483,484
540,疾病和诊断,490,494
540,疾病和诊断,500,507
540,疾病和诊断,511,514
541,解剖部位,19,20
541,解剖部位,40,41
541,解剖部位,46,47
541,解剖部位,49,50
541,解剖部位,52,53
541,解剖部位,76,77
541,疾病和诊断,90,106
541,疾病和诊断,107,118
541,解剖部位,172,173
541,疾病和诊断,172,178
541,疾病和诊断,192,198
541,疾病和诊断,207,213
541,解剖部位,215,216
541,解剖部位,217,219
541,手术,237,239
541,疾病和诊断,306,309
541,疾病和诊断,337,340
541,手术,346,350
541,药物,380,381
541,药物,381,385
541,解剖部位,468,469
541,解剖部位,471,473
541,药物,487,491
541,药物,492,493
541,药物,493,496
541,疾病和诊断,544,549
542,解剖部位,24,25
542,解剖部位,27,28
542,解剖部位,30,31
542,解剖部位,33,34
542,解剖部位,36,37
542,解剖部位,55,56
542,解剖部位,63,64
542,解剖部位,66,67
542,解剖部位,69,70
542,疾病和诊断,88,93
542,解剖部位,158,159
542,影像检查,165,170
542,解剖部位,170,172
542,解剖部位,173,175
542,解剖部位,341,343
542,解剖部位,344,348
542,药物,360,361
542,药物,361,363
542,解剖部位,373,374
542,疾病和诊断,407,413
542,解剖部位,414,416
542,疾病和诊断,415,417
542,解剖部位,483,484
542,疾病和诊断,510,519
543,解剖部位,36,37
543,影像检查,97,102
543,疾病和诊断,105,125
543,疾病和诊断,131,138
543,疾病和诊断,139,150
543,疾病和诊断,153,159
543,疾病和诊断,162,165
543,解剖部位,168,173
543,疾病和诊断,172,181
543,疾病和诊断,190,198
543,解剖部位,201,205
543,解剖部位,206,210
543,解剖部位,225,229
543,解剖部位,247,249
543,解剖部位,249,251
543,解剖部位,257,260
543,疾病和诊断,265,271
543,解剖部位,275,280
543,疾病和诊断,288,292
543,疾病和诊断,359,362
543,解剖部位,371,372
543,疾病和诊断,411,417
543,药物,434,435
543,药物,439,441
543,解剖部位,469,472
543,疾病和诊断,479,485
543,疾病和诊断,491,496
543,解剖部位,510,512
544,解剖部位,33,36
544,解剖部位,39,40
544,解剖部位,77,78
544,影像检查,96,101
544,手术,101,107
544,影像检查,189,195
544,解剖部位,216,219
544,疾病和诊断,311,344
544,解剖部位,354,356
544,手术,397,399
544,手术,399,401
544,影像检查,400,403
544,手术,404,406
544,解剖部位,466,469
544,解剖部位,475,477
544,解剖部位,480,481
544,解剖部位,488,489
544,解剖部位,504,505
545,疾病和诊断,13,17
545,疾病和诊断,40,46
545,解剖部位,49,50
545,解剖部位,55,56
545,解剖部位,58,59
545,解剖部位,61,62
545,解剖部位,64,65
545,药物,72,75
545,解剖部位,93,96
545,解剖部位,115,116
545,药物,142,147
545,药物,168,169
545,药物,169,173
545,药物,194,200
545,药物,203,205
545,解剖部位,223,225
545,药物,224,226
545,解剖部位,225,228
545,疾病和诊断,270,272
545,解剖部位,295,296
545,解剖部位,327,328
545,解剖部位,339,340
545,疾病和诊断,339,341
545,解剖部位,344,345
545,疾病和诊断,344,347
545,解剖部位,355,357
545,解剖部位,361,362
545,解剖部位,372,373
545,解剖部位,393,394
545,解剖部位,396,397
545,解剖部位,410,412
545,药物,411,413
545,解剖部位,412,415
545,影像检查,472,475
545,疾病和诊断,477,484
545,疾病和诊断,509,512
545,疾病和诊断,513,517
546,解剖部位,17,18
546,解剖部位,38,39
546,解剖部位,44,45
546,解剖部位,47,48
546,解剖部位,50,51
546,解剖部位,74,75
546,疾病和诊断,88,104
546,疾病和诊断,105,116
546,解剖部位,169,170
546,疾病和诊断,169,175
546,疾病和诊断,189,195
546,疾病和诊断,204,210
546,解剖部位,212,213
546,解剖部位,214,216
546,手术,234,236
546,疾病和诊断,307,310
546,疾病和诊断,340,343
546,手术,350,354
546,药物,384,385
546,药物,385,389
546,解剖部位,471,472
546,解剖部位,474,476
546,疾病和诊断,531,543
546,疾病和诊断,544,547
547,疾病和诊断,9,12
547,解剖部位,57,58
547,疾病和诊断,79,85
547,疾病和诊断,88,138
547,解剖部位,144,145
547,解剖部位,146,148
547,疾病和诊断,167,171
547,疾病和诊断,204,206
547,疾病和诊断,211,214
547,疾病和诊断,245,246
547,解剖部位,250,253
547,疾病和诊断,266,318
547,解剖部位,339,340
547,解剖部位,356,358
547,解剖部位,362,363
547,解剖部位,379,381
547,疾病和诊断,400,403
547,解剖部位,418,419
547,解剖部位,423,424
547,解剖部位,431,434
547,解剖部位,445,446
547,解剖部位,447,448
547,解剖部位,457,458
547,解剖部位,470,471
547,解剖部位,473,474
547,解剖部位,487,488
547,解剖部位,490,491
548,解剖部位,12,13
548,疾病和诊断,26,31
548,解剖部位,42,43
548,解剖部位,53,54
548,疾病和诊断,53,56
548,疾病和诊断,85,92
548,疾病和诊断,94,99
548,疾病和诊断,106,112
548,疾病和诊断,112,116
548,解剖部位,138,139
548,药物,179,182
548,实验室检验,195,198
548,实验室检验,199,203
548,疾病和诊断,232,237
548,疾病和诊断,240,244
548,疾病和诊断,251,266
548,疾病和诊断,267,271
548,疾病和诊断,272,277
548,手术,340,350
548,手术,370,373
548,解剖部位,401,402
548,解剖部位,411,412
548,解剖部位,413,414
548,解剖部位,449,450
548,解剖部位,451,452
548,解剖部位,467,468
548,解剖部位,469,470
548,解剖部位,473,476
548,疾病和诊断,491,503
549,疾病和诊断,11,14
549,解剖部位,38,39
549,解剖部位,59,60
549,解剖部位,65,66
549,解剖部位,68,69
549,解剖部位,71,72
549,解剖部位,95,96
549,疾病和诊断,120,128
549,疾病和诊断,130,136
549,疾病和诊断,137,148
549,解剖部位,211,212
549,疾病和诊断,211,217
549,疾病和诊断,231,237
549,疾病和诊断,246,252
549,解剖部位,254,255
549,解剖部位,256,258
549,手术,276,278
549,疾病和诊断,354,357
549,疾病和诊断,390,393
549,手术,399,403
549,解剖部位,436,437
549,疾病和诊断,436,438
549,解剖部位,445,446
549,疾病和诊断,509,511
550,疾病和诊断,15,17
550,解剖部位,57,58
550,解剖部位,132,133
550,疾病和诊断,139,142
550,疾病和诊断,143,147
550,解剖部位,172,173
550,疾病和诊断,172,174
550,影像检查,211,217
550,解剖部位,218,220
550,解剖部位,221,223
550,解剖部位,224,226
550,解剖部位,229,232
550,疾病和诊断,236,239
550,解剖部位,242,246
550,解剖部位,251,254
550,解剖部位,255,258
550,解剖部位,263,265
550,疾病和诊断,272,277
550,解剖部位,331,332
550,解剖部位,334,335
550,解剖部位,369,370
550,解剖部位,423,424
550,解剖部位,440,442
550,解剖部位,467,468
550,疾病和诊断,475,476
551,解剖部位,19,20
551,解剖部位,40,41
551,解剖部位,46,47
551,解剖部位,49,50
551,解剖部位,52,53
551,解剖部位,76,77
551,疾病和诊断,90,106
551,疾病和诊断,107,118
551,解剖部位,180,181
551,疾病和诊断,180,186
551,疾病和诊断,200,206
551,疾病和诊断,215,221
551,解剖部位,223,224
551,解剖部位,225,227
551,手术,245,247
551,疾病和诊断,313,316
551,疾病和诊断,344,347
551,手术,353,357
551,解剖部位,404,405
551,解剖部位,407,409
551,实验室检验,441,445
551,实验室检验,456,460
551,实验室检验,474,476
551,疾病和诊断,501,503
552,解剖部位,42,45
552,解剖部位,48,49
552,解剖部位,86,87
552,影像检查,105,110
552,手术,110,116
552,影像检查,198,204
552,解剖部位,225,228
552,解剖部位,337,340
552,解剖部位,349,350
552,解剖部位,360,361
552,解剖部位,363,364
552,疾病和诊断,383,416
552,解剖部位,426,428
552,影像检查,474,481
552,疾病和诊断,498,502
552,疾病和诊断,503,507
553,解剖部位,11,13
553,疾病和诊断,12,16
553,解剖部位,47,49
553,疾病和诊断,50,53
553,疾病和诊断,66,70
553,疾病和诊断,72,76
553,疾病和诊断,95,96
553,解剖部位,95,97
553,疾病和诊断,96,101
553,疾病和诊断,125,129
553,实验室检验,144,149
553,影像检查,162,168
553,解剖部位,167,169
553,解剖部位,182,184
553,影像检查,189,193
553,解剖部位,194,196
553,解剖部位,201,202
553,影像检查,206,214
553,疾病和诊断,213,218
553,解剖部位,220,222
553,疾病和诊断,225,231
553,解剖部位,274,275
553,疾病和诊断,274,276
553,解剖部位,277,278
553,疾病和诊断,277,279
553,解剖部位,295,296
553,解剖部位,298,299
553,解剖部位,303,304
553,解剖部位,308,309
553,解剖部位,311,312
553,解剖部位,320,322
553,解剖部位,398,400
553,疾病和诊断,421,426
553,药物,431,435
553,疾病和诊断,459,463
553,解剖部位,483,486
553,药物,497,499
553,药物,499,501
553,药物,513,516
554,疾病和诊断,15,17
554,解剖部位,57,58
554,解剖部位,132,133
554,疾病和诊断,139,142
554,疾病和诊断,143,147
554,解剖部位,172,173
554,疾病和诊断,172,174
554,影像检查,211,217
554,解剖部位,218,220
554,解剖部位,221,223
554,解剖部位,224,226
554,解剖部位,229,232
554,疾病和诊断,236,239
554,解剖部位,242,246
554,解剖部位,251,254
554,解剖部位,255,258
554,解剖部位,263,265
554,疾病和诊断,272,277
554,解剖部位,330,331
554,解剖部位,333,334
554,解剖部位,398,399
554,解剖部位,448,449
